Year,Data Type,Country,HTS Number,Description,Special Import Program,Rate Provision Code,District,Quantity Description,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Detroit, MI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Great Falls, MT",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Honolulu, HI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Houston-Galveston, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Laredo, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Los Angeles, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Miami, FL",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Milwaukee, WI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Minneapolis, MN",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"New Orleans, LA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"New York, NY",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Nogales, AZ",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Ogdensburg, NY",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Philadelphia, PA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Diego, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Francisco, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Juan, PR",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Savannah, GA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Seattle, WA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Tampa, FL",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Washington, DC",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Baltimore, MD",proof liters,"6,697,576","6,305,388","14,707,774","6,306,612","6,948,206","9,912,468","5,875,226","11,585,290","13,364,706","7,226,022","8,441,548","10,248,620"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Boston, MA",proof liters,"3,514,732","4,112,440","4,892,402","6,751,124","2,779,842","16,281,854","6,065,720","7,948,046","6,038,584","10,072,362","5,721,098","4,727,176"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Charleston, SC",proof liters,"2,486,966","2,726,262","3,464,378","1,211,270","3,440,284","4,571,464","3,896,822","3,296,364","5,709,356","4,464,444","2,477,230","3,783,878"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Charlotte, NC",proof liters,0,0,0,"387,550",0,0,"132,530",0,0,"444,440",0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Chicago, IL",proof liters,"5,269,386","7,845,026","14,299,170","13,153,026","11,609,340","12,063,434","7,034,380","15,668,914","12,072,206","13,555,810","7,401,228","12,729,072"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Cleveland, OH",proof liters,"9,130,718","10,457,980","6,268,350","10,254,808","19,061,422","15,286,780","17,448,188","20,877,268","16,557,792","18,310,414","11,490,116","7,892,658"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Columbia-Snake, OR",proof liters,0,0,0,"47,880",0,"18,000",0,"89,280",0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Dallas-Fort Worth, TX",proof liters,0,0,"41,306",0,0,0,"185,542",0,0,"112,048",0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Detroit, MI",proof liters,"2,392,304","2,818,476","5,103,626","3,681,260","1,527,908","4,578,224","3,419,780","5,342,606","3,497,402","8,140,734","632,086","4,887,348"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Great Falls, MT",proof liters,"1,112,544","1,276,082","1,422,282","349,860","3,287,792","1,580,338","1,379,582","1,211,266","1,679,952","2,051,912","1,047,726","837,274"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Honolulu, HI",proof liters,0,0,0,0,0,"78,508",0,0,"78,508","78,432",0,"78,432"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Houston-Galveston, TX",proof liters,"17,861,388","6,613,590","15,328,748","17,272,396","12,407,946","14,371,378","13,618,194","9,007,026","25,627,934","22,043,856","11,587,630","17,782,950"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Los Angeles, CA",proof liters,"30,788,984","7,604,364","15,468,132","12,021,000","22,085,814","14,573,850","18,782,394","16,473,624","21,624,536","27,979,934","15,154,130","15,735,628"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Miami, FL",proof liters,"12,954,586","9,708,368","8,777,424","6,085,438","16,273,808","18,121,494","7,437,080","9,184,680","12,153,630","19,612,156","9,802,378","19,081,024"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Milwaukee, WI",proof liters,"186,120","641,612","49,146","383,056",0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Minneapolis, MN",proof liters,"1,242,482","679,726","1,583,992","448,612","1,748,716","1,398,126","1,612,884","2,478,694","1,781,912","1,632,990","3,026,580","1,316,940"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Mobile, AL",proof liters,0,"239,552",0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"New Orleans, LA",proof liters,"6,987,864","1,889,412","3,920,622","2,663,608","3,631,052","5,314,958","3,310,604","3,473,724","8,258,456","7,141,574","4,239,132","5,651,506"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"New York, NY",proof liters,"140,455,078","152,702,880","174,449,304","164,702,468","186,315,492","165,639,432","175,236,400","196,518,652","177,102,554","224,270,170","169,283,866","129,312,468"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Nogales, AZ",proof liters,0,0,0,0,0,0,0,"274,602",0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Norfolk, VA",proof liters,"8,457,106","4,974,858","12,746,080","1,605,820","639,316","479,932","1,114,790","742,838","317,728","306,088","649,970","656,352"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Ogdensburg, NY",proof liters,"7,126",0,0,"171,364",0,0,0,0,"87,600",0,"13,792",0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Philadelphia, PA",proof liters,"75,982","124,812","123,200","50,774","51,052","73,970","38,476","128,240","152,198","51,688","69,326","229,776"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"San Diego, CA",proof liters,"12,420",0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"San Francisco, CA",proof liters,"20,470,528","12,457,982","28,353,812","15,490,138","22,542,174","21,266,114","29,374,816","34,004,432","42,323,706","21,383,140","24,843,402","9,416,566"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"San Juan, PR",proof liters,"376,718","807,432","2,347,636","1,925,134","1,101,052","226,450","1,475,016","1,135,610","502,692","2,237,944","187,058","814,440"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Savannah, GA",proof liters,"26,429,220","30,758,938","36,861,220","12,862,212","51,969,236","46,256,236","40,107,338","33,926,938","24,377,512","46,066,160","45,524,958","46,132,900"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Seattle, WA",proof liters,"723,412","2,018,490","527,458","444,034","2,598,928","2,067,066","1,203,272","1,029,612","1,440,460","2,683,462","1,483,072","1,069,998"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"St. Louis, MO",proof liters,"3,136,450","888,908","3,859,550","1,902,150","4,158,988","3,231,460","1,447,226","4,967,170","4,237,116","3,056,102","3,470,996","2,313,236"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Tampa, FL",proof liters,"3,199,400","2,272,796","2,848,056","6,330,996","716,972","41,896","157,364","426,458","1,023,874","1,555,828","2,276,942","1,793,410"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Washington, DC",proof liters,0,0,0,0,0,0,0,"39,758",0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,11 - Entered into U.S. Virgin Islands,Virgin Islands of the United States,proof liters,"302,838","164,640","477,190","1,143,760","24,140","682,946","542,936",0,0,"578,372","573,168","285,018"
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Boston, MA",proof liters,"5,748",0,0,"8,508",0,0,0,0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Los Angeles, CA",proof liters,"6,396","12,226",0,"43,636","14,754",0,"37,270",0,"4,572","13,944",0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"New Orleans, LA",proof liters,0,0,0,0,0,0,0,0,0,"42,030",0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"New York, NY",proof liters,0,0,"5,076","5,214","5,242",0,"19,344",0,0,0,0,0
2017,Customs Value,France,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"San Francisco, CA",proof liters,0,0,0,0,0,0,0,0,"115,308","20,156",0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Detroit, MI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Houston-Galveston, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Laredo, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Los Angeles, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Miami, FL",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Milwaukee, WI",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"New York, NY",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Diego, CA",proof liters,0,0,0,0,0,0,0,0,0,0,0,0
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Baltimore, MD",proof liters,"587,240",0,0,"132,024","230,328",0,"232,942","269,394","217,914","205,258","80,950","1,292,282"
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Boston, MA",proof liters,"133,644","243,886","517,526","373,734","234,662","285,292","387,110","500,628","155,316","651,324","548,510","179,656"
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Charleston, SC",proof liters,"374,742","254,384","382,952","780,642",0,"964,268","274,190","175,768","773,468","428,860","401,134","1,160,604"
2017,Customs Value,Germany,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Chicago, IL",proof liters,"810,202","554,190","890,256","866,590","765,892","907,230","852,898","1,743,338","2,258,786","1,695,498","390,942","1,764,810"
